# elotto v3 mode=649 focus=off score=high items=8000/8000 ranked=7834 excl=166 void=0 blocks=52 paused_ms=0 pass_mean=-0,000000 pass_sigma=1,001305 pass_chi2=7853,4627 pass_stouffer=-0,0000 v_eff=1,0127 null_flags=0 flush_timeouts=0 drift_t=0.10 unlimited=on runs_cap=500 rounds=18 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.103,192.168.178.155,192.168.178.145
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
4054;161;4;17;18;39;40;49;0;0;1,259581;1,3112;25;3;0;-0,851935;0,448256;-0,629602;2,585337;9
4055;328;13;18;24;27;37;40;0;0;0,048864;0,1005;25;3;0;-0,904562;-0,252609;0,751696;1,241806;9
4056;136;4;17;18;24;37;39;0;0;0,323037;0,3747;25;3;0;-0,224128;-0,112683;-1,712476;0,896327;9
4057;419;17;24;27;36;40;49;0;0;-0,266772;-0,2151;25;3;0;-0,246417;-1,175125;-1,028947;0,959479;9
4058;108;4;13;24;37;39;40;0;0;0,980405;1,0321;25;3;0;0,926851;-0,660621;0,166610;1,431882;9
4059;285;13;17;18;37;39;49;0;0;-2,180970;-2,1293;25;3;0;-2,633816;-2,070400;-1,210973;0,926665;9
4060;131;4;17;18;24;27;49;0;0;-0,249971;-0,1983;25;3;0;-1,590567;-0,215460;-0,162152;1,373064;9
4061;281;13;17;18;36;39;40;0;0;0,524286;0,5759;25;3;0;0,790021;1,059965;-2,031951;-0,941896;9
4062;351;13;18;27;37;40;49;0;0;-1,343442;-1,2918;25;3;0;-2,412164;-0,973286;-2,033809;1,058541;9
4063;369;13;24;36;37;39;49;0;0;1,268160;1,3198;25;3;0;0,117017;0,285423;-2,760058;1,794078;9
4064;354;13;18;36;37;39;49;0;0;-2,545222;-2,4936;25;3;0;-1,568897;-0,703342;-0,127481;-2,136214;9
4065;167;4;17;24;27;37;40;0;0;-0,000107;0,0515;25;3;0;0,070582;-0,987526;-1,986135;0,916759;9
4066;63;4;13;18;24;36;39;0;0;-1,162567;-1,1109;25;3;0;-0,690340;-0,722535;-2,020807;-0,600750;9
4067;375;13;27;36;37;40;49;0;0;0,366647;0,4183;25;3;0;-0,645142;0,665574;-1,089622;0,614619;9
4068;71;4;13;18;24;40;49;0;0;1,300689;1,3523;25;3;0;0,275517;1,055012;-0,962699;0,922331;9
4069;459;24;27;36;39;40;49;0;0;-0,648539;-0,5969;25;3;0;-2,331676;0,861841;-0,168344;0,346532;9
4070;266;13;17;18;24;39;49;0;0;0,369864;0,4215;25;3;0;1,528653;0,214222;-1,589886;-1,102253;9
4071;389;17;18;24;36;37;39;0;0;0,615796;0,6674;25;3;0;-0,119494;0,786925;0,370307;0,399159;9
4072;448;18;24;36;39;40;49;0;0;2,156448;2,2081;25;3;0;0,124447;1,103924;-0,964556;2,506707;9
4073;403;17;18;27;36;39;49;0;0;-0,470167;-0,4185;25;3;0;-1,528034;-0,210507;-2,213978;0,924188;9
4074;211;4;18;24;36;39;49;0;0;-0,755420;-0,7038;25;3;0;-0,091633;-0,135591;-2,867169;-1,081202;9
4075;415;17;24;27;36;37;40;0;0;-0,749344;-0,6977;25;3;0;-1,687772;0,286661;-1,700093;0,103210;9
4076;209;4;18;24;36;37;49;0;0;0,464233;0,5159;25;3;0;-0,331239;0,723773;-1,710618;0,411541;9
4077;187;4;17;27;36;40;49;0;0;0,210794;0,2624;25;3;0;0,337431;0,566512;-0,190014;-0,538836;9
4078;289;13;17;24;27;36;39;0;0;-1,246927;-1,1953;25;3;0;-1,739780;-0,911991;0,114603;0,492030;9
4079;392;17;18;24;36;39;40;0;0;2,579680;2,6313;25;3;0;2,243140;2,046872;-1,199829;0,178126;9
4080;186;4;17;27;36;39;49;0;0;-0,758994;-0,7073;25;3;0;-0,702722;-0,627187;-1,572550;0,015293;9
4081;76;4;13;18;27;37;39;0;0;0,571829;0,6235;25;3;0;0,362196;0,929327;-0,997370;-0,301087;9
4082;256;13;17;18;24;27;40;0;0;0,012404;0,0641;25;3;0;1,687153;-0,798689;-2,583604;-0,866980;9
4083;160;4;17;18;37;40;49;0;0;-1,271592;-1,2199;25;3;0;0,316380;-1,464882;0,255147;-1,053960;9
4084;54;4;13;17;37;39;49;0;0;0,174333;0,2260;25;3;0;0,417919;-1,476646;0,028542;1,360681;9
4085;225;4;18;27;37;40;49;0;0;0,188274;0,2399;25;3;0;-0,105873;-0,072439;-0,427144;0,504412;9
4086;337;13;18;24;36;39;49;0;0;0,326611;0,3783;25;3;0;1,124975;-0,811691;0,403740;0,252423;9
4087;85;4;13;18;36;39;40;0;0;1,422226;1,4739;25;3;0;1,222799;0,266849;-0,337369;0,973719;9
4088;261;13;17;18;24;36;49;0;0;0,809539;0,8612;25;3;0;0,624711;1,058108;-0,582548;-0,280656;9
4089;450;18;27;36;37;39;40;0;0;-0,356494;-0,3048;25;3;0;-0,224747;-1,630811;-0,724949;1,238092;9
4090;346;13;18;27;36;39;40;0;0;1,595236;1,6469;25;3;0;0,330620;-0,485405;0,217999;2,917815;9
4091;247;4;27;36;37;39;40;0;0;0,367004;0,4187;25;3;0;0,219175;0,237749;-1,606603;0,178745;9
4092;219;4;18;27;36;37;49;0;0;-1,212611;-1,1610;25;3;0;-0,788164;-0,588801;-1,402287;-0,723340;9
4093;77;4;13;18;27;37;40;0;0;-2,210997;-2,1594;25;3;0;-2,684585;-1,127452;-0,010463;-0,017522;9
4094;317;13;17;27;39;40;49;0;0;-0,644250;-0,5926;25;3;0;0,072439;-0,399964;1,164043;-0,788349;9
4095;84;4;13;18;36;37;49;0;0;1,309268;1,3609;25;3;0;1,841318;-0,867413;-0,202396;1,293814;9
4096;206;4;18;24;27;40;49;0;0;-2,011177;-1,9595;25;3;0;0,465592;-2,556424;-2,246173;-1,392629;9
4097;294;13;17;24;27;37;49;0;0;1,170216;1,2219;25;3;0;0,820978;2,225184;-0,700184;-1,019288;9
4098;413;17;18;37;39;40;49;0;0;0,452437;0,5041;25;3;0;-0,609232;1,090303;-0,623411;0,302573;9
4099;177;4;17;24;36;40;49;0;0;0,556101;0,6077;25;3;0;-0,055103;1,288428;-1,525496;-0,270130;9
4100;312;13;17;27;36;39;49;0;0;-0,226737;-0,1751;25;3;0;1,601093;-2,320532;0,220475;0,326719;9
4101;81;4;13;18;27;40;49;0;0;0,237961;0,2896;25;3;0;-0,120113;0,488500;-1,545308;0,043773;9
4102;447;18;24;36;37;40;49;0;0;-0,817547;-0,1746;26;3;1;-2,534135;0,395939;2,485346;0,722163;9
4103;45;4;13;17;27;39;49;0;0;-1,152486;-0,5095;26;3;1;-1,334863;-0,264063;0,429187;-0,397239;9
4104;132;4;17;18;24;36;37;0;0;-0,794312;-0,1513;26;3;1;-1,189365;0,249203;-0,835094;-0,435626;9
4105;40;4;13;17;27;36;49;0;0;-0,791094;-0,1481;26;3;1;-1,338578;0,707985;-0,027118;-0,739623;9
4106;405;17;18;27;37;39;40;0;0;-0,307452;0,3355;26;3;1;-1,410398;0,218246;1,081140;0,659630;9
4107;321;13;17;36;39;40;49;0;0;-0,248113;0,3949;26;3;1;-0,709533;1,513484;-0,374455;-1,233696;9
4108;53;4;13;17;37;39;40;0;0;0,100768;0,7437;26;3;1;-1,335482;0,145188;-0,097081;1,364829;9
4109;265;13;17;18;24;39;40;0;0;-1,982508;-1,3395;26;3;1;-2,089593;-0,136520;0,876205;-1,207692;9
4110;436;18;24;27;36;37;40;0;0;0,066452;0,7094;26;3;1;-1,558991;0,871438;1,110859;0,802651;9
4111;62;4;13;18;24;36;37;0;0;-0,130509;0,5125;26;3;1;-1,741018;0,917873;-0,121227;0,597097;9
4112;304;13;17;24;37;39;40;0;0;-1,246141;-0,6032;26;3;1;-0,712629;-1,545061;0,292357;0,099310;9
4113;286;13;17;18;37;40;49;0;0;-0,870450;-0,2275;26;3;1;-1,084731;-0,490667;1,388233;0,067734;9
4114;191;4;17;27;39;40;49;0;0;-2,884737;-2,2418;26;3;1;-2,257999;-1,347555;0,163576;-1,390957;9
4115;314;13;17;27;37;39;40;0;0;-0,886179;-0,2432;26;3;1;-1,373869;0,659692;0,442808;-0,820730;9
4116;372;13;24;37;39;40;49;0;0;-0,080464;0,5625;26;3;1;-1,201748;1,160575;1,020464;-0,098195;9
4117;359;13;24;27;36;37;40;0;0;0,980120;1,6231;26;3;1;-0,258800;0,866485;0,688606;1,089932;9
4118;246;4;24;37;39;40;49;0;0;-0,409685;0,2333;26;3;1;-0,918183;-0,088227;1,250784;0,296815;9
4119;271;13;17;18;27;36;49;0;0;-0,014334;0,6286;26;3;1;-1,868561;1,070181;2,604221;0,773552;9
4120;91;4;13;18;39;40;49;0;0;-1,811642;-1,1687;26;3;1;-0,838933;-1,200200;1,330653;-1,098723;9
4121;93;4;13;24;27;36;39;0;0;0,166898;0,8099;26;3;1;-3,423837;1,598926;1,689753;2,113987;9
4122;297;13;17;24;27;40;49;0;0;-1,013077;-0,3701;26;3;1;-3,829992;1,481908;1,224780;0,593383;9
4123;73;4;13;18;27;36;39;0;0;-0,218801;0,4242;26;3;1;-0,639570;-0,155094;0,504103;0,415690;9
4124;370;13;24;36;37;40;49;0;0;-1,390197;-0,7472;26;3;1;-1,554038;-0,675790;1,250165;-0,178064;9
4125;196;4;17;37;39;40;49;0;0;-1,278670;-0,6357;26;3;1;-2,331676;-0,051698;2,444483;0,168653;9
4126;244;4;24;36;37;40;49;0;0;-1,733359;-1,0904;26;3;1;-3,160084;0,396558;1,070615;-0,238740;9
4127;407;17;18;27;37;40;49;0;0;-0,155531;0,4874;26;3;1;-1,120022;1,498006;0,852678;-0,647371;9
4128;60;4;13;18;24;27;40;0;0;-3,214672;-2,5717;26;3;1;-1,973814;-0,465283;0,375941;-3,128879;9
4129;414;17;24;27;36;37;39;0;0;-0,595206;0,0478;26;3;1;-0,351671;-0,324119;2,357804;-0,355138;9
4130;14;4;13;17;18;36;40;0;0;-0,459729;0,1832;26;3;1;-1,309478;-0,437421;0,785811;0,950626;9
4131;66;4;13;18;24;37;39;0;0;-1,593234;-0,9503;26;3;1;-1,578184;-0,194719;0,968457;-0,986659;9
4132;264;13;17;18;24;37;49;0;0;-1,301547;-0,6586;26;3;1;-2,305672;0,180479;0,405660;-0,129152;9
4133;28;4;13;17;24;36;39;0;0;-1,274738;-0,6318;26;3;1;-1,517509;-0,773614;3,104485;0,083212;9
4134;284;13;17;18;37;39;40;0;0;-0,909414;-0,2664;26;3;1;-2,256760;0,517909;0,682415;0,163700;9
4135;399;17;18;27;36;37;39;0;0;-0,628450;0,0145;26;3;1;-2,399781;0,108659;0,079993;1,202615;9
4136;383;17;18;24;27;37;39;0;0;-0,347487;0,2955;26;3;1;-1,463025;1,475717;1,252022;-0,614557;9
4137;12;4;13;17;18;36;37;0;0;-0,750344;-0,1074;26;3;1;-2,259856;0,969881;0,783334;-0,009659;9
4138;58;4;13;18;24;27;37;0;0;2,434981;3,0780;26;3;1;-0,461258;2,382755;1,809247;2,296014;9
4139;94;4;13;24;27;36;40;0;0;-1,750159;-1,1072;26;3;1;-1,927998;0,430611;-0,343498;-1,533978;9
4140;49;4;13;17;36;37;49;0;0;-1,954268;-1,3113;26;3;1;-2,296385;-0,267158;-0,528001;-0,821349;9
4141;402;17;18;27;36;39;40;0;0;1,446604;2,0896;26;3;1;-0,422253;1,280688;0,764141;1,647157;9
4142;243;4;24;36;37;39;49;0;0;0,003181;0,6462;26;3;1;-0,676099;0,758754;-0,939110;-0,077145;9
4143;352;13;18;27;39;40;49;0;0;-0,501552;0,1414;26;3;1;-2,935336;-0,042411;0,813672;2,109034;9
4144;25;4;13;17;24;27;40;0;0;-0,782158;-0,1392;26;3;1;-2,196704;1,122808;-0,139802;-0,280841;9
4145;216;4;18;24;39;40;49;0;0;-1,562851;-0,9199;26;3;1;-2,436311;-1,117855;0,253971;0,847229;9
4146;115;4;13;27;36;39;40;0;0;0,057873;0,7008;26;3;1;-1,875371;2,344369;0,894160;-0,368759;9
4147;313;13;17;27;36;40;49;0;0;-0,228095;0,4149;26;3;1;-0,827788;0,712319;1,313936;-0,279603;9
4148;229;4;18;36;37;40;49;0;0;-0,486538;0,1564;26;3;1;-1,487790;1,301120;1,477389;-0,656039;9
4149;267;13;17;18;24;40;49;0;0;-1,672233;-1,0293;26;3;1;-1,926760;-0,158190;2,025326;-0,811443;9
4150;17;4;13;17;18;37;40;0;0;-0,037926;0,6050;26;3;1;-1,953382;1,673222;-1,594158;0,214470;9
4151;130;4;17;18;24;27;40;0;0;0,682355;1,3253;26;3;1;-1,349103;3,395666;-0,102034;-0,864689;9
4152;198;4;18;24;27;36;39;0;0;1,028018;1,6710;26;3;1;-1,914377;3,878594;-0,988021;-0,183637;9
4153;149;4;17;18;27;39;40;0;0;-2,121560;-1,4786;26;3;1;-3,114268;0,540818;-0,116274;-1,101200;9
4154;288;13;17;24;27;36;37;0;0;0,319176;0,9622;26;3;1;-0,637713;2,279978;0,174102;-1,089436;9
4155;458;24;27;36;37;40;49;0;0;0,748485;1,3915;26;3;1;-1,398015;1,424329;0,429187;1,270101;9
4156;90;4;13;18;37;40;49;0;0;-1,909944;-1,2670;26;3;1;-2,487080;-0,536484;0,438474;-0,284556;9
4157;97;4;13;24;27;37;40;0;0;0,201929;0,8449;26;3;1;-2,265428;1,205773;-0,219670;1,409407;9
4158;147;4;17;18;27;37;40;0;0;-0,586985;0,0560;26;3;1;-1,211654;0,319166;2,903265;-0,124199;9
4159;14;2;4;7;9;20;36;0;0;-0,513099;-0,7096;27;2;0;-1,391205;-0,468998;0,449804;-0,256633;10
4160;104;2;4;12;20;22;46;0;0;-0,042904;-0,2394;27;2;0;-0,842029;-0,847291;0,753182;0,786616;10
4161;449;9;12;22;27;36;46;0;0;-0,794164;-0,9906;27;2;0;-1,476027;0,955021;-0,997742;-2,078139;10
4162;17;2;4;7;9;22;36;0;0;1,199564;1,0031;27;2;0;-2,356442;1,712847;2,107238;-0,016407;10
4163;240;2;12;14;22;36;46;0;0;-0,436921;-0,6334;27;2;0;-1,856178;-0,078321;0,618829;-0,539579;10
4164;143;2;7;9;14;20;27;0;0;0,766145;0,5697;27;2;0;-2,155841;-0,575489;-0,041173;1,658982;10
4165;171;2;7;12;14;36;46;0;0;-0,091062;-0,2875;27;2;0;-1,048202;0,283256;0,537103;-0,412037;10
4166;53;2;4;7;22;27;36;0;0;0,527545;0,3311;27;2;0;-2,226423;-0,093180;-0,186051;0,839242;10
4167;144;2;7;9;14;20;36;0;0;-0,542431;-0,7389;27;2;0;-1,230229;-0,723464;0,501193;-0,043649;10
4168;141;2;7;9;12;36;46;0;0;-0,846262;-1,0427;27;2;0;-1,907566;0,784758;0,273350;-1,981553;10
4169;448;9;12;20;27;36;46;0;0;-0,389639;-0,5861;27;2;0;-1,639479;-1,217536;0,704889;0,666503;10
4170;329;4;9;12;14;22;46;0;0;-0,411967;-0,6084;27;2;0;-1,668579;-0,647309;1,262733;0,064700;10
4171;221;2;9;14;20;27;46;0;0;1,046335;0,8499;27;2;0;-1,939142;0,901156;0,312975;0,578585;10
4172;250;2;14;20;27;36;46;0;0;1,312954;1,1165;27;2;0;-0,169644;1,430520;-0,137139;0,426277;10
4173;100;2;4;12;14;27;46;0;0;0,150602;-0,0459;27;2;0;-2,936575;-0,244869;-0,177383;0,457853;10
4174;102;2;4;12;20;22;27;0;0;1,194748;0,9983;27;2;0;-1,097733;0,761231;1,889921;0,928398;10
4175;367;4;12;14;27;36;46;0;0;-0,503904;-0,7004;27;2;0;-0,949759;-0,949449;0,454757;0,236821;10
4176;374;4;14;20;22;27;46;0;0;0,655383;0,4589;27;2;0;-1,368297;0,241155;0,946973;0,685696;10
4177;86;2;4;9;20;27;46;0;0;-0,599782;-0,7963;27;2;0;-1,713776;-0,291924;0,112374;-0,556296;10
4178;135;2;7;9;12;20;46;0;0;0,802482;0,6060;27;2;0;-0,540508;0,430611;1,288118;0,704270;10
4179;419;7;12;14;20;36;46;0;0;-0,526232;-0,7227;27;2;0;-1,841318;-0,108659;-1,332696;-0,635546;10
4180;371;4;12;20;27;36;46;0;0;-1,639989;-1,8365;27;2;0;-3,456032;-0,531531;0,485714;-1,787763;10
4181;403;7;9;14;20;27;46;0;0;0,500402;0,3039;27;2;0;-2,695730;1,177292;-1,332696;-0,469617;10
4182;267;4;7;9;12;36;46;0;0;1,735428;1,5389;27;2;0;-2,019630;1,402659;1,023746;1,051607;10
4183;146;2;7;9;14;22;27;0;0;0,856769;0,6603;27;2;0;-1,089684;0,459710;-0,460949;0,751944;10
4184;381;7;9;12;14;20;36;0;0;1,746373;1,5499;27;2;0;-0,316999;0,281399;-1,452190;2,188346;10
4185;457;12;14;20;22;27;46;0;0;0,508721;0,3122;27;2;0;-2,583046;0,397797;1,504817;0,321643;10
4186;458;12;14;20;22;36;46;0;0;0,247356;0,0509;27;2;0;-0,599326;0,733370;-0,990931;-0,383556;10
4187;343;4;9;14;20;22;27;0;0;-1,168043;-1,3645;27;2;0;-2,438787;-1,753091;1,086279;0,101229;10
4188;424;7;12;20;22;27;36;0;0;0,433857;0,2374;27;2;0;-2,242520;0,571155;0,400892;0,042411;10
4189;223;2;9;14;22;27;36;0;0;1,738930;1,5425;27;2;0;-2,166366;1,080087;-0,989074;1,379131;10
4190;125;2;4;20;27;36;46;0;0;-0,799417;-0,9959;27;2;0;-0,419157;-1,142620;0,558154;0,012073;10
4191;140;2;7;9;12;27;46;0;0;-0,587086;-0,7836;27;2;0;-0,382628;-0,716653;0,872057;-0,113612;10
4192;153;2;7;9;20;22;36;0;0;0,159358;-0,0371;27;2;0;-3,511755;1,458381;2,056469;-1,233015;10
4193;409;7;9;20;22;27;36;0;0;-1,239404;-1,4359;27;2;0;-1,808504;-1,112283;-0,045507;-0,640499;10
4194;73;2;4;9;14;20;27;0;0;-0,102007;-0,2985;27;2;0;-2,451789;-0,275207;0,072130;0,130948;10
4195;286;4;7;9;22;36;46;0;0;1,112881;0,9164;27;2;0;-1,094637;0,229391;-1,624310;1,344460;10
4196;112;2;4;14;20;22;27;0;0;0,309960;0,1135;27;2;0;-2,405354;-0,359410;-1,322171;0,797760;10
4197;344;4;9;14;20;22;36;0;0;0,164174;-0,0323;27;2;0;-1,018483;0,584776;-0,732131;-0,352599;10
4198;314;4;7;14;22;27;36;0;0;0,239913;0,0434;27;2;0;-1,915615;-0,384795;-0,378603;0,724083;10
4199;61;2;4;9;12;14;46;0;0;1,128641;0,9322;27;2;0;-2,505035;0,127233;1,133952;1,468906;10
4200;202;2;9;12;14;22;36;0;0;2,259033;2,0626;27;2;0;-1,082874;0,776090;-1,278212;2,418665;10
4201;436;9;12;14;20;22;36;0;0;-0,019701;-0,2162;27;2;0;-2,737831;0,142711;0,176764;-0,170573;10
4202;12;2;4;7;9;20;22;0;0;1,364614;1,1681;27;2;0;-0,321952;1,156241;-1,531440;0,773614;10
4203;332;4;9;12;14;36;46;0;0;0,466692;0,2702;27;2;0;0,181408;-0,438660;1,816243;1,098662;10
4204;456;12;14;20;22;27;36;0;0;-1,706534;-1,9030;27;2;0;-3,397214;-0,828098;-0,781663;-1,585305;10
4205;283;4;7;9;20;36;46;0;0;2,312882;2,1164;27;2;0;-0,461258;2,276263;1,327124;0,994646;10
4206;384;7;9;12;14;22;36;0;0;-0,341044;-0,5375;27;2;0;-1,221561;1,139525;-0,455376;-1,621834;10
4207;97;2;4;12;14;22;36;0;0;1,609343;1,4129;27;2;0;-1,775690;0,476427;-0,973596;1,799527;10
4208;397;7;9;12;22;36;46;0;0;1,814669;1,6182;27;2;0;-1,650005;0,810143;-0,542675;1,756187;10
4209;116;2;4;14;20;27;46;0;0;-0,038526;-0,2350;27;2;0;-1,100209;-0,179860;1,590877;0,125376;10
4210;37;2;4;7;14;20;22;0;0;-0,440424;-0,6369;27;2;0;-3,069690;-1,068943;-1,034890;0,446089;10
4211;327;4;9;12;14;22;27;0;0;0,303831;0,1074;27;2;0;-1,948429;0,882582;-1,750615;-0,452900;10
4212;77;2;4;9;14;22;36;0;0;-2,372422;-2,5689;27;2;0;-1,446308;-0,056651;1,143240;-3,298461;10
4213;253;4;7;9;12;14;20;0;0;1,151844;0,9554;27;2;0;-1,154074;0,089466;0,381080;1,539488;10
4214;149;2;7;9;14;27;36;0;0;0,103320;-0,0932;27;2;0;-2,882091;-0,535865;-0,314213;0,681981;10
4215;295;4;7;12;14;27;36;0;0;0,720614;0,5241;27;2;0;-3,970536;-0,077083;-1,657125;1,096185;10
4216;169;2;7;12;14;27;36;0;0;-0,108136;-0,3046;27;2;0;-1,804170;0,256633;-0,978549;-0,409560;10
4217;395;7;9;12;22;27;36;0;0;1,776581;1,5801;27;2;0;-1,496458;1,801384;1,098042;0,711081;10
4218;428;7;12;22;27;36;46;0;0;-0,008318;-0,2048;27;2;0;-0,408012;-0,179241;-0,357553;0,167477;10
4219;118;2;4;14;22;27;36;0;0;0,340169;0,1437;27;2;0;-2,374397;1,175435;-0,400892;-0,694364;10
4220;136;2;7;9;12;22;27;0;0;-0,285444;-0,4819;27;2;0;-0,815406;-0,468998;1,222489;0,065319;10
4221;224;2;9;14;22;27;46;0;0;-0,549873;-0,7464;27;2;0;-3,732168;0,150760;-0,974215;-0,928398;10
4222;127;2;7;9;12;14;20;0;0;-1,112005;-1,3085;27;2;0;-1,987435;-1,774142;-0,052936;0,201530;10
4223;94;2;4;12;14;20;36;0;0;0,537177;0,3407;27;2;0;-1,680961;0,452900;0,558154;0,306783;10
4224;90;2;4;9;22;36;46;0;0;0,091937;-0,1045;27;2;0;-2,702540;0,103706;-0,200291;0,026313;10
4225;237;2;12;14;20;36;46;0;0;-0,825247;-1,0217;27;2;0;-2,120550;-0,745133;0,238059;-0,421943;10
4226;105;2;4;12;20;27;36;0;0;0,710982;0,5145;27;2;0;-2,673441;0,967404;-0,454138;0,038077;10
4227;220;2;9;14;20;27;36;0;0;0,090624;-0,1059;27;2;0;-0,655668;0,241155;0,467759;-0,112993;10
4228;451;9;14;20;22;27;46;0;0;-1,034953;-1,2314;27;2;0;-1,789311;-0,560011;1,221870;-0,903633;10
4229;124;2;4;20;22;36;46;0;0;0,319592;0,1231;27;2;0;-3,145224;0,548247;-0,633069;-0,096276;10
4230;150;2;7;9;14;27;46;0;0;-0,073112;-0,2696;27;2;0;-3,808322;-0,039315;1,530201;-0,064081;10
4231;201;2;9;12;14;22;27;0;0;0,619921;0,4234;27;2;0;-1,775690;0,448566;-1,223108;0,428134;10
4232;373;4;14;20;22;27;36;0;0;0,298140;0,1017;27;2;0;-2,075353;0,631212;0,421324;-0,209578;10
4233;217;2;9;14;20;22;27;0;0;0,136593;-0,0599;27;2;0;-3,755076;0,188528;-0,499335;0,004644;10
4234;204;2;9;12;14;27;36;0;0;-0,519228;-0,7157;27;2;0;-2,341583;-1,064609;-0,304926;0,330310;10
4235;310;4;7;14;20;22;46;0;0;0,593215;0,3967;27;2;0;-0,718201;0,664026;1,008886;0,174907;10
4236;334;4;9;12;20;22;36;0;0;0,136593;-0,0599;27;2;0;-2,014677;-0,772375;0,107421;0,965547;10
4237;298;4;7;12;20;22;27;0;0;0,509596;0,3131;27;2;0;-2,020869;0,569917;-1,480051;0,150760;10
4238;213;2;9;12;22;27;36;0;0;0,124773;-0,0717;27;2;0;0,316999;-0,386652;0,955641;0,563107;10
4239;55;2;4;7;22;36;46;0;0;0,133090;-0,0634;27;2;0;-2,764454;1,550014;0,972357;-1,361796;10
4240;91;2;4;9;27;36;46;0;0;-0,211018;-0,4075;27;2;0;-1,328052;0,537722;0,056651;-0,836147;10
4241;372;4;12;22;27;36;46;0;0;-0,114265;-0,3107;27;2;0;-1,571993;0,062843;1,130857;-0,224438;10
4242;358;4;12;14;20;22;27;0;0;-1,636486;-1,8330;27;2;0;-2,517418;-1,282546;0,004024;-1,031795;10
4243;246;2;12;22;27;36;46;0;0;-0,105947;-0,3024;27;2;0;-2,326104;0,346408;-0,974215;-0,496240;10
4244;282;4;7;9;20;27;46;0;0;1,145715;0,9492;27;2;0;-1,804789;1,973505;0,735846;-0,353219;10
4245;8;2;4;7;9;14;22;0;0;-0,479388;-0,6759;27;2;0;-2,254284;-0,202768;1,152527;-0,475189;10
4246;159;2;7;9;22;27;46;0;0;0,670706;0,4742;27;2;0;-0,552272;-0,267777;-0,004644;1,216298;10
4247;93;2;4;12;14;20;27;0;0;-3,230505;-3,4270;27;2;0;-3,126031;-1,925831;0,043030;-2,642793;10
4248;418;7;12;14;20;27;46;0;0;0,500840;0,3044;27;2;0;-1,601093;-0,499335;0,291924;1,207630;10
4249;82;2;4;9;20;22;27;0;0;0,288070;0,0916;27;2;0;-0,229081;0,175526;0,395939;0,231867;10
4250;444;9;12;14;27;36;46;0;0;1,009560;0,8131;27;2;0;-1,414732;0,256633;0,132186;1,171101;10
4251;355;4;9;20;22;36;46;0;0;1,037142;0,8407;27;2;0;-1,970099;0,903633;0,618210;0,563107;10
4252;96;2;4;12;14;22;27;0;0;-1,055529;-1,2520;27;2;0;-0,182646;-0,519767;-0,756278;-0,972976;10
4253;174;2;7;12;20;22;46;0;0;0,724992;0,5285;27;2;0;-1,742875;0,240535;0,084512;0,784758;10
4254;440;9;12;14;20;36;46;0;0;0,467129;0,2707;27;2;0;-2,826368;-0,897442;2,318984;1,558062;10
4255;284;4;7;9;22;27;36;0;0;0,759141;0,5627;27;2;0;-1,606665;-0,638022;2,083092;1,711609;10
4256;98;2;4;12;14;22;46;0;0;1,498142;1,3017;27;2;0;-0,725631;0,786616;2,237258;1,332077;10
4257;49;2;4;7;20;22;46;0;0;1,397886;1,2014;27;2;0;0,040863;1,010125;-0,005263;0,966785;10
4258;32;2;4;7;12;22;36;0;0;0,227217;0,0307;27;2;0;-0,531840;0,252918;1,474479;0,068415;10
4259;422;7;12;14;22;36;46;0;0;0,824810;0,6283;27;2;0;-2,238186;0,885059;0,439279;0,281399;10
4260;254;4;7;9;12;14;22;0;0;1,057718;0,8612;27;2;0;-1,756496;0,556296;2,673750;0,939543;10
4261;316;4;7;14;22;36;46;0;0;-2,191612;-2,3881;27;2;0;-2,248092;-2,213111;0,236821;-0,886297;10
4262;137;2;7;9;12;22;36;0;0;-1,203504;-1,4000;27;2;0;-3,270910;-1,387799;-0,234963;-0,314213;10
4263;43;2;4;7;14;22;46;0;0;1,727110;1,5306;27;2;0;-2,421451;0,513576;0,071511;1,928927;10
4264;447;9;12;20;22;36;46;0;0;1,256478;1,0600;27;2;0;-1,761450;-0,174907;0,221961;1,951835;10
4265;218;2;9;14;20;22;36;0;0;1,563373;1,3669;27;2;0;-2,511846;0,458472;-1,686843;1,752472;10
4266;393;7;9;12;20;27;46;0;0;2,106680;1,9102;27;2;0;-2,540326;1,484385;1,094947;1,494910;10
4267;324;4;9;12;14;20;27;0;0;0,110763;-0,0857;27;2;0;-2,522371;0,783520;-0,849768;-0,626878;10
4268;168;2;7;12;14;22;46;0;0;1,159724;0,9632;27;2;0;-1,107639;0,828098;0,261586;0,812000;10
4269;139;2;7;9;12;27;36;0;0;-0,954835;-1,1513;27;2;0;-0,998052;-1,021269;0,424420;-0,329072;10
4270;446;9;12;20;22;27;46;0;0;0,546371;0,3499;27;2;0;-1,916853;-0,241774;2,482437;1,014459;10
4271;412;7;9;20;27;36;46;0;0;0,534551;0,3381;27;2;0;-0,819120;-0,843576;1,873823;1,599545;10
4272;176;2;7;12;20;27;46;0;0;0,241664;0,0452;27;2;0;-2,440026;-1,141382;0,018884;1,483147;10
4273;79;2;4;9;14;27;36;0;0;0,574390;0,3779;27;2;0;-2,891997;1,267067;-0,285732;-0,454757;10
